Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T20:12:56,2021-05-31T20:31:01,094,Laajalahden aukio,082,Töölöntulli,2186,1080
2021-05-31T20:12:55,2021-05-31T20:25:15,123,Näkinsilta,069,Kalevankatu,2438,735
2021-05-31T20:12:53,2021-05-31T20:20:53,082,Töölöntulli,072,Eteläinen Hesperiankatu,1892,475
2021-05-31T20:12:50,2021-05-31T20:33:07,244,Relanderinaukio,267,Roihupelto,4352,1212
2021-05-31T20:12:48,2021-05-31T20:25:10,064,Tyynenmerenkatu,001,Kaivopuisto,3018,741
2021-05-31T20:12:36,2021-05-31T20:13:24,113,Pasilan asema,113,Pasilan asema,2,43
2021-05-31T20:12:33,2021-05-31T20:17:56,232,Oulunkylän asema,227,Kylävoudintie,1121,319
2021-05-31T20:12:33,2021-05-31T20:30:00,275,Itäkeskus (M),260,Herttoniemi (M),4163,1043
2021-05-31T20:12:32,2021-05-31T20:20:11,078,Messeniuksenkatu,038,Töölöntori,1172,454
2021-05-31T20:12:30,2021-05-31T20:25:24,205,Ilmalan asema,221,Thalianaukio,3022,771
2021-05-31T20:12:29,2021-05-31T20:16:17,082,Töölöntulli,086,Kuusitie,1027,223
2021-05-31T20:12:21,2021-05-31T20:16:22,138,Arabiankatu,137,Arabian kauppakeskus,771,237
2021-05-31T20:12:20,2021-05-31T20:26:50,057,Lauttasaaren ostoskeskus,201,Länsisatamankuja,3134,851
2021-05-31T20:12:16,2021-05-31T20:14:16,138,Arabiankatu,138,Arabiankatu,8,116
2021-05-31T20:12:16,2021-05-31T20:19:23,019,Rautatientori / itä,041,Ympyrätalo,1561,427
2021-05-31T20:12:14,2021-05-31T20:27:31,009,Erottajan aukio,115,Venttiilikuja,4315,917
2021-05-31T20:12:13,2021-05-31T20:12:46,703,Elfvik,703,Elfvik,0,33
2021-05-31T20:12:12,2021-05-31T20:14:52,035,Cygnaeuksenkatu,036,Apollonkatu,449,154
2021-05-31T20:12:06,2021-05-31T20:27:52,711,Kirjurinkuja,713,Upseerinkatu,1918,944
2021-05-31T20:12:01,2021-05-31T20:22:35,035,Cygnaeuksenkatu,077,Nordenskiöldinaukio,1517,628
2021-05-31T20:11:59,2021-05-31T20:39:10,069,Kalevankatu,069,Kalevankatu,3647,1626
2021-05-31T20:11:56,2021-05-31T20:30:08,026,Kamppi (M),133,Paavalinpuisto,4469,1087
2021-05-31T20:11:54,2021-05-31T20:13:50,031,Marian sairaala,162,Leppäsuonaukio,249,111
2021-05-31T20:11:51,2021-05-31T20:30:56,595,Westendintie,581,Niittykumpu (M),3638,1140
2021-05-31T20:11:48,2021-05-31T20:18:08,239,Viikin tiedepuisto,240,Viikin normaalikoulu,1502,377
2021-05-31T20:11:45,2021-05-31T20:19:27,547,Jämeräntaival,549,Maarinranta,1882,455
2021-05-31T20:11:45,2021-05-31T20:19:42,265,Siilitie 9,260,Herttoniemi (M),1880,476
2021-05-31T20:11:41,2021-05-31T20:18:29,030,Itämerentori,067,Perämiehenkatu,1412,409
2021-05-31T20:11:38,2021-05-31T20:17:10,030,Itämerentori,201,Länsisatamankuja,1215,330
2021-05-31T20:11:33,2021-05-31T20:31:26,216,Jännetie,757,Painiitty,2037,1190
2021-05-31T20:11:31,2021-05-31T20:23:27,105,Tilkantori,106,Korppaanmäentie,428,711
2021-05-31T20:11:30,2021-05-31T20:19:53,235,Katariina Saksilaisen katu,148,Juhana Herttuan tie,1323,499
2021-05-31T20:11:26,2021-05-31T20:14:05,053,Heikkiläntie,054,Gyldenintie,573,154
2021-05-31T20:11:22,2021-05-31T20:27:20,044,Sörnäinen (M),140,Verkatehtaanpuisto,3320,954
2021-05-31T20:11:21,2021-05-31T20:21:29,122,Lintulahdenkatu,124,Isoisänsilta,1580,602
2021-05-31T20:11:12,2021-05-31T20:34:34,122,Lintulahdenkatu,001,Kaivopuisto,5025,1397
2021-05-31T20:11:10,2021-05-31T20:22:15,008,Vanha kirkkopuisto,036,Apollonkatu,1972,659
2021-05-31T20:11:09,2021-05-31T20:28:30,517,Länsituuli,611,Matinkartanontie,4363,1038
2021-05-31T20:11:07,2021-05-31T20:28:28,147,Käpylän asema,089,Tilkanvierto,4933,1036
2021-05-31T20:11:00,2021-05-31T20:17:07,111,Esterinportti,078,Messeniuksenkatu,1488,363
2021-05-31T20:11:00,2021-05-31T20:11:37,031,Marian sairaala,031,Marian sairaala,0,33
2021-05-31T20:10:59,2021-05-31T20:15:29,241,Agronominkatu,240,Viikin normaalikoulu,996,265
2021-05-31T20:10:58,2021-05-31T20:22:14,122,Lintulahdenkatu,016,Liisanpuistikko,1762,672
2021-05-31T20:10:58,2021-05-31T20:16:40,028,Lastenlehto,150,Töölönlahden puisto,1558,338
2021-05-31T20:10:53,2021-05-31T20:36:12,075,Korjaamo,030,Itämerentori,3602,1514
2021-05-31T20:10:50,2021-05-31T20:17:04,029,Baana,023,Kiasma,1429,369
2021-05-31T20:10:47,2021-05-31T20:36:06,075,Korjaamo,030,Itämerentori,3628,1513
2021-05-31T20:10:46,2021-05-31T20:47:20,235,Katariina Saksilaisen katu,080,Jäähalli,8962,2190
2021-05-31T20:10:43,2021-05-31T20:24:50,084,Paciuksenkatu,117,Brahen puistikko,2966,846
2021-05-31T20:10:38,2021-05-31T20:27:28,030,Itämerentori,075,Korjaamo,2775,1007
2021-05-31T20:10:37,2021-05-31T20:16:31,068,Albertinkatu,009,Erottajan aukio,784,344
2021-05-31T20:10:36,2021-05-31T20:26:12,245,Kulosaari (M),123,Näkinsilta,3508,932
2021-05-31T20:10:36,2021-05-31T20:15:22,607,Nuottaniementie,611,Matinkartanontie,1352,281
2021-05-31T20:10:30,2021-05-31T20:18:16,044,Sörnäinen (M),076,Olympiastadion,2072,462
2021-05-31T20:10:29,2021-05-31T20:29:23,022,Rautatientori / länsi,051,Itälahdenkatu,4808,1140
2021-05-31T20:10:27,2021-05-31T20:17:12,505,Westendinasema,585,Haukilahdenaukio,1921,402
2021-05-31T20:10:25,2021-05-31T20:30:26,030,Itämerentori,123,Näkinsilta,4380,1197
2021-05-31T20:10:19,2021-05-31T20:22:04,074,Rajasaarentie,030,Itämerentori,3212,701
2021-05-31T20:10:17,2021-05-31T20:27:28,030,Itämerentori,075,Korjaamo,2777,1028
2021-05-31T20:10:16,2021-05-31T20:49:25,235,Katariina Saksilaisen katu,026,Kamppi (M),9297,2349
2021-05-31T20:10:15,2021-05-31T20:22:22,059,Salmisaarenranta,055,Puistokaari,2846,723
2021-05-31T20:10:08,2021-05-31T20:30:09,203,Opastinsilta,402,Bermudankuja,5913,1161
2021-05-31T20:09:59,2021-05-31T20:29:25,009,Erottajan aukio,026,Kamppi (M),1466,1162
2021-05-31T20:09:59,2021-05-31T20:25:09,033,Kauppakorkeakoulu,041,Ympyrätalo,2542,905
2021-05-31T20:09:56,2021-05-31T20:10:05,030,Itämerentori,030,Itämerentori,0,9
2021-05-31T20:09:54,2021-05-31T20:18:04,025,Narinkka,016,Liisanpuistikko,1809,487
2021-05-31T20:09:48,2021-05-31T20:09:55,235,Katariina Saksilaisen katu,235,Katariina Saksilaisen katu,0,6
2021-05-31T20:09:47,2021-05-31T20:16:53,113,Pasilan asema,078,Messeniuksenkatu,1611,422
2021-05-31T20:09:46,2021-05-31T20:12:57,032,Eläinmuseo,162,Leppäsuonaukio,645,186
2021-05-31T20:09:44,2021-05-31T20:13:42,044,Sörnäinen (M),123,Näkinsilta,1098,233
2021-05-31T20:09:41,2021-05-31T20:18:13,037,Töölönkatu,031,Marian sairaala,1576,508
2021-05-31T20:09:40,2021-05-31T20:18:05,045,Brahen kenttä,076,Olympiastadion,1543,501
2021-05-31T20:09:39,2021-05-31T20:23:07,036,Apollonkatu,044,Sörnäinen (M),2705,804
2021-05-31T20:09:37,2021-05-31T20:13:05,032,Eläinmuseo,162,Leppäsuonaukio,649,203
2021-05-31T20:09:20,2021-05-31T20:22:09,060,Kaapelitehdas,019,Rautatientori / itä,2889,765
2021-05-31T20:09:17,2021-05-31T20:16:49,290,Vallilan varikko,123,Näkinsilta,2041,446
2021-05-31T20:09:16,2021-05-31T20:19:43,121,Vilhonvuorenkatu,039,Ooppera,2542,622
2021-05-31T20:09:15,2021-05-31T20:36:59,121,Vilhonvuorenkatu,053,Heikkiläntie,7398,1659
2021-05-31T20:09:07,2021-05-31T20:30:35,063,Jätkäsaarenlaituri,125,Arielinkatu,5716,1286
2021-05-31T20:09:07,2021-05-31T20:23:14,121,Vilhonvuorenkatu,080,Jäähalli,3232,842
2021-05-31T20:09:03,2021-05-31T20:18:44,044,Sörnäinen (M),076,Olympiastadion,2080,577
2021-05-31T20:09:00,2021-05-31T20:19:58,625,Suomenlahdentie,585,Haukilahdenaukio,2481,651
2021-05-31T20:09:00,2021-05-31T20:18:15,081,Stenbäckinkatu,075,Korjaamo,1774,551
2021-05-31T20:08:58,2021-05-31T20:16:44,025,Narinkka,039,Ooppera,1825,466
2021-05-31T20:08:49,2021-05-31T20:15:35,023,Kiasma,038,Töölöntori,1137,383
2021-05-31T20:08:40,2021-05-31T20:23:38,111,Esterinportti,207,Vanha Viertotie,4000,894
2021-05-31T20:08:38,2021-05-31T20:16:56,031,Marian sairaala,006,Hietalahdentori,1119,494
2021-05-31T20:08:36,2021-05-31T20:28:50,244,Relanderinaukio,022,Rautatientori / länsi,5747,1209
2021-05-31T20:08:34,2021-05-31T20:17:32,087,Kustaankatu,076,Olympiastadion,1845,533
2021-05-31T20:08:26,2021-05-31T20:15:39,030,Itämerentori,006,Hietalahdentori,1175,436
2021-05-31T20:08:23,2021-06-01T07:23:51,028,Lastenlehto,026,Kamppi (M),434,137
2021-05-31T20:08:21,2021-05-31T20:15:54,018,Porthania,004,Viiskulma,1253,452
2021-05-31T20:08:07,2021-05-31T20:16:29,068,Albertinkatu,017,Varsapuistikko,1962,497
2021-05-31T20:08:07,2021-05-31T20:33:01,101,Munkkivuoren ostoskeskus,030,Itämerentori,6563,1493
2021-05-31T20:08:06,2021-05-31T20:12:38,024,Mannerheimintie,007,Designmuseo,745,268
2021-05-31T20:08:03,2021-05-31T20:30:14,004,Viiskulma,117,Brahen puistikko,4151,1328
2021-05-31T20:07:56,2021-05-31T20:08:03,018,Porthania,018,Porthania,0,5
2021-05-31T20:07:52,2021-05-31T20:51:22,070,Sammonpuistikko,038,Töölöntori,805,211
2021-05-31T20:07:48,2021-05-31T20:13:43,763,Kalkkipellonmäki,733,Läkkitori,1390,354
2021-05-31T20:07:46,2021-05-31T20:37:08,054,Gyldenintie,001,Kaivopuisto,7253,1757
2021-05-31T20:07:42,2021-05-31T20:22:23,521,Kulttuuriaukio,555,Kalevalantie,1529,877
2021-05-31T20:07:42,2021-05-31T20:10:34,330,Kontula (M),333,Kivikonkaari,575,167
2021-05-31T20:07:29,2021-05-31T20:11:42,149,Toinen linja,123,Näkinsilta,745,248
2021-05-31T20:07:29,2021-05-31T20:15:18,631,Friisilänaukio,625,Suomenlahdentie,1527,466
2021-05-31T20:07:29,2021-05-31T20:18:29,124,Isoisänsilta,123,Näkinsilta,2227,657
2021-05-31T20:07:23,2021-05-31T20:14:12,136,Sofianlehdonkatu,112,Rautatieläisenkatu,1160,407
2021-05-31T20:07:19,2021-05-31T20:17:32,044,Sörnäinen (M),044,Sörnäinen (M),677,610
2021-05-31T20:07:13,2021-05-31T20:11:20,625,Suomenlahdentie,619,Etuniementie,1287,245
2021-05-31T20:07:06,2021-05-31T20:13:21,059,Salmisaarenranta,057,Lauttasaaren ostoskeskus,1313,370
2021-05-31T20:06:47,2021-05-31T20:10:30,125,Arielinkatu,121,Vilhonvuorenkatu,769,222
2021-05-31T20:06:42,2021-05-31T21:22:42,016,Liisanpuistikko,038,Töölöntori,3503,917
2021-05-31T20:06:41,2021-05-31T20:11:38,122,Lintulahdenkatu,125,Arielinkatu,1210,292
2021-05-31T20:06:23,2021-05-31T20:28:28,065,Hernesaarenranta,006,Hietalahdentori,3819,1303
2021-05-31T20:06:22,2021-05-31T20:09:56,314,Lokitie,320,Koukkusaarentie,510,211
2021-05-31T20:06:20,2021-05-31T20:14:50,284,Myllypuro (M),242,Von Daehnin katu,2191,508
2021-05-31T20:06:19,2021-05-31T20:09:20,611,Matinkartanontie,613,Matinkyläntie,653,176
2021-05-31T20:06:03,2021-05-31T20:10:15,745,Leppävaaran urheilupuisto,731,Leppävaarankäytävä,1061,251
2021-05-31T20:06:02,2021-05-31T20:15:10,113,Pasilan asema,134,Haukilahdenkatu,2215,544
2021-05-31T20:05:44,2021-05-31T20:29:52,138,Arabiankatu,076,Olympiastadion,4239,1443
2021-05-31T20:05:43,2021-05-31T20:05:54,123,Näkinsilta,123,Näkinsilta,0,12
2021-05-31T20:05:22,2021-05-31T20:11:18,211,Haagan tori,207,Vanha Viertotie,1276,353
2021-05-31T20:05:18,2021-05-31T20:13:57,203,Opastinsilta,137,Arabian kauppakeskus,2002,518
2021-05-31T20:05:09,2021-05-31T20:19:59,077,Nordenskiöldinaukio,030,Itämerentori,2828,893
2021-05-31T20:05:06,2021-05-31T20:20:24,044,Sörnäinen (M),080,Jäähalli,2873,914
2021-05-31T20:05:06,2021-05-31T20:20:27,028,Lastenlehto,084,Paciuksenkatu,3504,916
2021-05-31T20:05:04,2021-05-31T20:16:06,030,Itämerentori,037,Töölönkatu,2336,661
2021-05-31T20:05:01,2021-05-31T20:15:31,030,Itämerentori,037,Töölönkatu,2336,630
2021-05-31T20:04:59,2021-05-31T20:10:48,022,Rautatientori / länsi,033,Kauppakorkeakoulu,863,344
2021-05-31T20:04:54,2021-05-31T20:24:20,547,Jämeräntaival,074,Rajasaarentie,6783,1165
2021-05-31T20:04:51,2021-05-31T20:11:24,126,Kalasatama (M),128,Päijänteentie,998,389
2021-05-31T20:04:51,2021-05-31T20:31:07,378,Paloheinäntie,141,Intiankatu,5249,1572
2021-05-31T20:04:42,2021-05-31T20:27:13,201,Länsisatamankuja,132,Hollolantie,5907,1346
2021-05-31T20:04:38,2021-05-31T20:13:24,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",1108,521
2021-05-31T20:04:35,2021-05-31T20:16:22,043,Karhupuisto,082,Töölöntulli,2922,702
2021-05-31T20:04:34,2021-05-31T20:15:07,135,Velodrominrinne,202,Merihaka,3057,631
2021-05-31T20:04:33,2021-05-31T20:14:55,902,Derby Business Park,737,Muurarinkuja,2721,616
2021-05-31T20:04:30,2021-05-31T20:16:43,043,Karhupuisto,082,Töölöntulli,3077,731
2021-05-31T20:04:29,2021-05-31T20:07:03,025,Narinkka,162,Leppäsuonaukio,596,151
2021-05-31T20:04:26,2021-05-31T20:17:02,105,Tilkantori,222,Huovitie,2403,750
2021-05-31T20:04:20,2021-05-31T20:28:26,059,Salmisaarenranta,110,Maistraatintori,5347,1441
2021-05-31T20:04:20,2021-05-31T20:18:09,030,Itämerentori,005,Sepänkatu,1649,826
2021-05-31T20:04:19,2021-05-31T20:16:44,079,Uimastadion,038,Töölöntori,1323,741
2021-05-31T20:04:15,2021-05-31T20:19:13,068,Albertinkatu,123,Näkinsilta,2679,894
2021-05-31T20:04:13,2021-05-31T20:19:40,079,Uimastadion,107,Tenholantie,2461,927
2021-05-31T20:04:11,2021-05-31T20:25:51,353,Helluntairaitti,285,Orpaanporras,6095,1298
2021-05-31T20:04:10,2021-05-31T20:17:44,124,Isoisänsilta,256,Herttoniemenranta,3359,809
2021-05-31T20:04:07,2021-05-31T20:13:11,028,Lastenlehto,061,Länsisatamankatu,1631,544
2021-05-31T20:04:03,2021-05-31T20:19:40,070,Sammonpuistikko,082,Töölöntulli,2728,905
2021-05-31T20:03:55,2021-05-31T20:23:59,044,Sörnäinen (M),076,Olympiastadion,3340,1201
2021-05-31T20:03:55,2021-05-31T20:10:28,054,Gyldenintie,051,Itälahdenkatu,1092,390
2021-05-31T20:03:54,2021-05-31T20:12:22,085,Jalavatie,039,Ooppera,1833,503
2021-05-31T20:03:44,2021-05-31T20:26:08,076,Olympiastadion,217,Marttila,6313,1343
2021-05-31T20:03:41,2021-05-31T20:11:16,086,Kuusitie,078,Messeniuksenkatu,1051,451
2021-05-31T20:03:28,2021-05-31T20:13:38,163,Lehtisaarentie,527,Otsolahti,1988,605
2021-05-31T20:03:20,2021-05-31T20:06:50,010,Kasarmitori,002,Laivasillankatu,675,206
2021-05-31T20:03:11,2021-05-31T20:12:07,113,Pasilan asema,205,Ilmalan asema,1625,531
2021-05-31T20:03:08,2021-05-31T20:09:04,023,Kiasma,037,Töölönkatu,933,351
2021-05-31T20:03:07,2021-05-31T20:10:34,025,Narinkka,038,Töölöntori,1229,425
2021-05-31T20:03:06,2021-05-31T20:09:58,089,Tilkanvierto,103,Vihdintie,1678,410
2021-05-31T20:03:06,2021-05-31T20:09:22,078,Messeniuksenkatu,085,Jalavatie,1114,371
2021-05-31T20:02:56,2021-05-31T20:21:56,056,Luoteisväylä,583,Haukilahdensolmu,5127,1135
2021-05-31T20:02:55,2021-05-31T20:10:16,025,Narinkka,038,Töölöntori,1210,438
2021-05-31T20:02:51,2021-05-31T20:11:56,098,Ulvilantie,090,Paciuksenkaari,1741,540
2021-05-31T20:02:29,2021-05-31T20:19:01,244,Relanderinaukio,138,Arabiankatu,4188,988
2021-05-31T20:02:26,2021-05-31T20:13:41,079,Uimastadion,033,Kauppakorkeakoulu,2454,668
2021-05-31T20:02:20,2021-05-31T20:14:46,091,Seurasaari,072,Eteläinen Hesperiankatu,2630,742
2021-05-31T20:02:18,2021-05-31T20:26:16,057,Lauttasaaren ostoskeskus,038,Töölöntori,4047,1433
2021-05-31T20:02:10,2021-05-31T20:13:32,019,Rautatientori / itä,043,Karhupuisto,2232,682
2021-05-31T20:02:10,2021-05-31T20:10:55,731,Leppävaarankäytävä,715,Komentajankatu,1353,520
2021-05-31T20:02:05,2021-05-31T20:29:45,262,Siilitie (M),259,Petter Wetterin tie,2132,1658
2021-05-31T20:01:59,2021-05-31T20:09:07,025,Narinkka,015,Ritarikatu,1362,424
2021-05-31T20:01:56,2021-05-31T20:08:38,019,Rautatientori / itä,041,Ympyrätalo,1631,398
2021-05-31T20:01:55,2021-05-31T20:16:33,055,Puistokaari,063,Jätkäsaarenlaituri,3915,877
2021-05-31T20:01:51,2021-05-31T20:22:43,087,Kustaankatu,125,Arielinkatu,1915,1247
2021-05-31T20:01:49,2021-05-31T20:06:21,243,Mustikkamaa,124,Isoisänsilta,737,268
2021-05-31T20:01:48,2021-05-31T20:20:17,121,Vilhonvuorenkatu,292,Koskelan varikko,3777,1104
2021-05-31T20:01:45,2021-05-31T20:15:27,011,Unioninkatu,126,Kalasatama (M),3712,819
2021-05-31T20:01:43,2021-05-31T20:20:04,021,Töölönlahdenkatu,104,Kriikunakuja,4866,1096
2021-05-31T20:01:43,2021-05-31T20:08:53,121,Vilhonvuorenkatu,016,Liisanpuistikko,1709,426
2021-05-31T20:01:40,2021-05-31T20:24:15,547,Jämeräntaival,573,Urheilupuisto (M),4674,1357
2021-05-31T20:01:38,2021-05-31T20:11:09,240,Viikin normaalikoulu,236,Hernepellontie,2675,566
2021-05-31T20:01:31,2021-05-31T20:08:08,627,Piispansilta,617,Tiistinkallio,1484,393
2021-05-31T20:01:30,2021-05-31T20:27:51,006,Hietalahdentori,006,Hietalahdentori,2429,1577
2021-05-31T20:01:26,2021-05-31T20:19:21,079,Uimastadion,016,Liisanpuistikko,3073,1070
2021-05-31T20:01:23,2021-05-31T20:03:14,039,Ooppera,076,Olympiastadion,296,106
2021-05-31T20:01:23,2021-05-31T20:17:31,030,Itämerentori,012,Kanavaranta,2793,964
2021-05-31T20:01:23,2021-05-31T20:12:58,218,Pohjois-Haagan asema,221,Thalianaukio,2140,691
2021-05-31T20:01:23,2021-05-31T20:05:54,037,Töölönkatu,025,Narinkka,945,268
2021-05-31T20:01:22,2021-05-31T20:06:01,057,Lauttasaaren ostoskeskus,051,Itälahdenkatu,1292,278
2021-05-31T20:01:17,2021-05-31T20:13:40,123,Näkinsilta,026,Kamppi (M),2664,736
2021-05-31T20:01:17,2021-05-31T20:30:40,517,Länsituuli,513,Hakalehto,4300,1760
2021-05-31T20:01:14,2021-05-31T20:20:17,202,Merihaka,063,Jätkäsaarenlaituri,4353,1143
2021-05-31T20:01:12,2021-05-31T20:08:19,126,Kalasatama (M),133,Paavalinpuisto,1874,422
2021-05-31T20:01:11,2021-05-31T20:20:30,202,Merihaka,063,Jätkäsaarenlaituri,4194,1155
2021-05-31T20:01:10,2021-05-31T20:06:14,024,Mannerheimintie,033,Kauppakorkeakoulu,871,300
2021-05-31T20:01:10,2021-05-31T20:12:34,727,Ratsutori,210,Pajamäki,2474,679
2021-05-31T20:01:10,2021-05-31T20:12:48,218,Pohjois-Haagan asema,221,Thalianaukio,2162,693
2021-05-31T20:01:09,2021-05-31T20:08:29,118,Fleminginkatu,044,Sörnäinen (M),628,175
2021-05-31T20:01:07,2021-05-31T20:14:00,004,Viiskulma,019,Rautatientori / itä,1843,771
2021-05-31T20:01:04,2021-05-31T20:22:30,212,Tunnelitie,751,Vallipolku,4880,1283
2021-05-31T20:01:03,2021-05-31T20:16:53,113,Pasilan asema,138,Arabiankatu,3144,946
2021-05-31T20:01:01,2021-05-31T20:20:03,221,Thalianaukio,221,Thalianaukio,1986,1137
2021-05-31T20:00:54,2021-05-31T20:08:17,039,Ooppera,021,Töölönlahdenkatu,0,439
2021-05-31T20:00:46,2021-05-31T20:07:17,012,Kanavaranta,123,Näkinsilta,1472,387
2021-05-31T20:00:46,2021-05-31T21:12:55,325,Mellunmäki (M),086,Kuusitie,17904,4336
2021-05-31T20:00:38,2021-05-31T20:06:06,274,Voikukantie,272,Marjaniementie,918,323
2021-05-31T20:00:27,2021-05-31T20:07:32,111,Esterinportti,082,Töölöntulli,1268,420
2021-05-31T20:00:24,2021-05-31T20:03:03,162,Leppäsuonaukio,032,Eläinmuseo,406,155
2021-05-31T20:00:20,2021-05-31T20:08:39,116,Linnanmäki,129,Pernajantie,1245,494
2021-05-31T20:00:19,2021-05-31T20:11:08,239,Viikin tiedepuisto,235,Katariina Saksilaisen katu,2256,643
2021-05-31T20:00:16,2021-05-31T20:10:18,069,Kalevankatu,062,Välimerenkatu,1304,600
2021-05-31T20:00:14,2021-05-31T20:04:21,727,Ratsutori,713,Upseerinkatu,608,243
2021-05-31T20:00:11,2021-05-31T20:19:27,094,Laajalahden aukio,109,Hertanmäenkatu,3228,1151
2021-05-31T20:00:10,2021-05-31T20:16:01,262,Siilitie (M),245,Kulosaari (M),3448,945
2021-05-31T20:00:07,2021-05-31T20:10:55,067,Perämiehenkatu,072,Eteläinen Hesperiankatu,2562,645
2021-05-31T20:00:06,2021-05-31T20:17:04,129,Pernajantie,085,Jalavatie,3773,1017
2021-05-31T20:00:01,2021-05-31T20:21:07,715,Komentajankatu,715,Komentajankatu,2082,1260
2021-05-31T19:59:57,2021-05-31T20:07:26,625,Suomenlahdentie,601,Nokkala,1801,448
2021-05-31T19:59:57,2021-05-31T20:14:06,114,Ratapihantie,294,Postipuisto,3408,844
2021-05-31T19:59:56,2021-05-31T20:07:44,625,Suomenlahdentie,601,Nokkala,1717,462
2021-05-31T19:59:56,2021-05-31T20:15:16,039,Ooppera,127,Teurastamo,2848,778
2021-05-31T19:59:55,2021-05-31T20:14:25,030,Itämerentori,123,Näkinsilta,3973,866
2021-05-31T19:59:50,2021-05-31T20:09:01,275,Itäkeskus (M),286,Mamsellimyllynkatu,1584,548
2021-05-31T19:59:44,2021-05-31T20:13:38,021,Töölönlahdenkatu,078,Messeniuksenkatu,2699,833
2021-05-31T19:59:42,2021-05-31T20:16:54,113,Pasilan asema,138,Arabiankatu,3118,1027
2021-05-31T19:59:34,2021-05-31T20:16:41,113,Pasilan asema,138,Arabiankatu,3262,1027
2021-05-31T19:59:29,2021-05-31T20:02:07,086,Kuusitie,082,Töölöntulli,763,153
2021-05-31T19:59:29,2021-05-31T20:04:42,360,Malmin asema,357,Vanha Tapanilantie,1455,311
2021-05-31T19:59:27,2021-05-31T20:08:31,085,Jalavatie,038,Töölöntori,2074,539
2021-05-31T19:59:27,2021-05-31T20:16:55,149,Toinen linja,005,Sepänkatu,3928,1044
2021-05-31T19:59:26,2021-05-31T20:07:06,126,Kalasatama (M),087,Kustaankatu,1304,455
2021-05-31T19:59:10,2021-05-31T22:04:08,525,Mäntyviita,523,Ahertajantie,961,251
2021-05-31T19:59:09,2021-05-31T20:21:40,505,Westendinasema,557,Louhentori,2468,1347
2021-05-31T19:58:45,2021-05-31T20:09:21,001,Kaivopuisto,005,Sepänkatu,1490,631
2021-05-31T19:58:45,2021-05-31T20:12:25,068,Albertinkatu,041,Ympyrätalo,3271,816
2021-05-31T19:58:43,2021-05-31T20:03:59,126,Kalasatama (M),121,Vilhonvuorenkatu,714,317
2021-05-31T19:58:36,2021-05-31T20:06:51,290,Vallilan varikko,115,Venttiilikuja,1592,492
2021-05-31T19:58:35,2021-05-31T20:06:55,200,Länsiterminaali,030,Itämerentori,1991,486
2021-05-31T19:58:34,2021-05-31T20:12:10,096,Huopalahdentie,113,Pasilan asema,3532,810
2021-05-31T19:58:26,2021-05-31T20:11:15,274,Voikukantie,268,Porolahden koulu,2632,764
2021-05-31T19:58:26,2021-05-31T20:04:08,064,Tyynenmerenkatu,030,Itämerentori,965,341
2021-05-31T19:58:25,2021-05-31T20:13:13,076,Olympiastadion,114,Ratapihantie,2563,888
2021-05-31T19:58:22,2021-05-31T20:07:52,030,Itämerentori,070,Sammonpuistikko,1504,567
2021-05-31T19:58:22,2021-05-31T20:38:41,745,Leppävaaran urheilupuisto,745,Leppävaaran urheilupuisto,1641,2415
2021-05-31T19:58:21,2021-05-31T20:17:26,037,Töölönkatu,103,Vihdintie,5109,1141
2021-05-31T19:58:06,2021-05-31T20:25:32,090,Paciuksenkaari,067,Perämiehenkatu,5194,1640
2021-05-31T19:58:06,2021-05-31T20:02:02,115,Venttiilikuja,135,Velodrominrinne,1043,231
2021-05-31T19:58:03,2021-05-31T20:05:46,071,Hietaniemenkatu,028,Lastenlehto,1464,456
2021-05-31T19:58:01,2021-05-31T20:11:56,127,Teurastamo,141,Intiankatu,2348,830
2021-05-31T19:57:56,2021-05-31T20:17:20,037,Töölönkatu,103,Vihdintie,5096,1162
2021-05-31T19:57:55,2021-05-31T20:11:10,079,Uimastadion,046,Diakoniapuisto,1235,790
2021-05-31T19:57:54,2021-05-31T20:03:18,129,Pernajantie,044,Sörnäinen (M),939,320
2021-05-31T19:57:54,2021-05-31T20:19:59,007,Designmuseo,015,Ritarikatu,2235,1322
2021-05-31T19:57:51,2021-05-31T20:16:06,022,Rautatientori / länsi,057,Lauttasaaren ostoskeskus,3683,1091
2021-05-31T19:57:40,2021-05-31T20:02:01,609,Sepetlahdentie,627,Piispansilta,1310,258
2021-05-31T19:57:36,2021-05-31T20:04:24,263,Herttoniemen kirkko,265,Siilitie 9,1345,403
2021-05-31T19:57:31,2021-05-31T20:05:25,126,Kalasatama (M),134,Haukilahdenkatu,1425,470
2021-05-31T19:57:30,2021-05-31T20:02:39,044,Sörnäinen (M),117,Brahen puistikko,1000,304
2021-05-31T19:57:30,2021-05-31T20:17:20,030,Itämerentori,012,Kanavaranta,2789,1186
2021-05-31T19:57:29,2021-05-31T20:01:38,727,Ratsutori,711,Kirjurinkuja,882,248
2021-05-31T19:57:25,2021-05-31T20:07:17,517,Länsituuli,581,Niittykumpu (M),2252,587
2021-05-31T19:57:24,2021-05-31T20:24:44,731,Leppävaarankäytävä,733,Läkkitori,1962,1636
2021-05-31T19:57:24,2021-05-31T20:09:55,110,Maistraatintori,134,Haukilahdenkatu,2977,745
